epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
740,23005.6,0.04625,39.7686,0.01946,0.07769,0.87084,1,1,0.995,0.995,0,0,0,0,0.00542,40,9e-05,0.01719,0.03895,0.0026839,0.0026839,0.0026839
741,23036.6,0.04454,39.786,0.0171,0.07589,0.86858,1,1,0.995,0.995,0,0,0,0,0.00516,40,8e-05,0.01572,0.0388,0.002674,0.002674,0.002674
742,23067.6,0.04581,39.4391,0.01827,0.07958,0.87149,1,1,0.995,0.995,0,0,0,0,0.00606,40,7e-05,0.01606,0.03893,0.0026641,0.0026641,0.0026641
743,23098.4,0.04341,39.5974,0.02018,0.07391,0.86646,1,1,0.995,0.995,0,0,0,0,0.00604,40,6e-05,0.01545,0.03892,0.0026542,0.0026542,0.0026542
744,23129.4,0.04468,39.5595,0.01772,0.07912,0.86794,1,1,0.995,0.995,0,0,0,0,0.00555,40,6e-05,0.01518,0.03888,0.0026443,0.0026443,0.0026443
745,23160.4,0.04257,39.7975,0.01736,0.0744,0.86811,1,1,0.995,0.995,0,0,0,0,0.00539,40,6e-05,0.01551,0.03898,0.0026344,0.0026344,0.0026344
746,23191.3,0.04331,39.6163,0.01881,0.07506,0.87027,1,1,0.995,0.995,0,0,0,0,0.00564,40,5e-05,0.01583,0.039,0.0026245,0.0026245,0.0026245
747,23222.3,0.0454,39.6384,0.02131,0.07763,0.86883,1,1,0.995,0.995,0,0,0,0,0.00594,40,5e-05,0.01616,0.03901,0.0026146,0.0026146,0.0026146
748,23253.2,0.04318,39.7541,0.01673,0.07718,0.8696,1,1,0.995,0.995,0,0,0,0,0.0061,40,6e-05,0.01699,0.03882,0.0026047,0.0026047,0.0026047
749,23284.2,0.04363,39.6482,0.02132,0.07384,0.86879,1,1,0.995,0.995,0,0,0,0,0.005,40,6e-05,0.01465,0.03861,0.0025948,0.0025948,0.0025948
750,23315.1,0.04479,39.6365,0.01762,0.07681,0.8731,1,1,0.995,0.995,0,0,0,0,0.00416,40,6e-05,0.01347,0.03853,0.0025849,0.0025849,0.0025849
751,23346.2,0.04579,39.6562,0.01741,0.08054,0.87428,1,1,0.995,0.995,0,0,0,0,0.00368,40,6e-05,0.01361,0.03837,0.002575,0.002575,0.002575
752,23377.2,0.04487,39.7628,0.01793,0.07605,0.86575,1,1,0.995,0.995,0,0,0,0,0.00355,40,6e-05,0.01459,0.03807,0.0025651,0.0025651,0.0025651
753,23408.2,0.04644,39.7579,0.01707,0.07823,0.86456,1,1,0.995,0.995,0,0,0,0,0.00265,40,6e-05,0.01414,0.03725,0.0025552,0.0025552,0.0025552
754,23439.2,0.04428,39.5609,0.01713,0.07641,0.87046,1,1,0.995,0.995,0,0,0,0,0.00258,40,6e-05,0.01442,0.0368,0.0025453,0.0025453,0.0025453
755,23470.3,0.04301,39.6311,0.01708,0.07739,0.8682,1,1,0.995,0.995,0,0,0,0,0.00259,40,5e-05,0.01465,0.03645,0.0025354,0.0025354,0.0025354
756,23501.3,0.04302,39.5339,0.01591,0.07417,0.86652,1,1,0.995,0.995,0,0,0,0,0.00291,40,5e-05,0.01528,0.03634,0.0025255,0.0025255,0.0025255
757,23532.3,0.04381,39.7156,0.01649,0.07534,0.87089,1,1,0.995,0.995,0,0,0,0,0.00351,40,5e-05,0.01565,0.03619,0.0025156,0.0025156,0.0025156
758,23563.3,0.04267,39.557,0.0179,0.07678,0.87225,1,1,0.995,0.995,0,0,0,0,0.0038,40,5e-05,0.01628,0.03587,0.0025057,0.0025057,0.0025057
759,23594.3,0.04249,39.6365,0.01608,0.07481,0.86911,1,1,0.995,0.995,0,0,0,0,0.0036,40,5e-05,0.01623,0.03559,0.0024958,0.0024958,0.0024958
760,23625.3,0.04362,39.7261,0.01664,0.07977,0.86917,1,1,0.995,0.995,0,0,0,0,0.00359,40,4e-05,0.01658,0.03574,0.0024859,0.0024859,0.0024859
761,23656.3,0.04305,39.7037,0.01541,0.07676,0.86833,1,1,0.995,0.995,0,0,0,0,0.00367,40,4e-05,0.01646,0.03572,0.002476,0.002476,0.002476
762,23687.3,0.04296,39.7856,0.01728,0.07412,0.86876,1,1,0.995,0.995,0,0,0,0,0.0035,40,4e-05,0.01575,0.03565,0.0024661,0.0024661,0.0024661
763,23718.3,0.04239,39.6891,0.01729,0.07406,0.86605,1,1,0.995,0.995,0,0,0,0,0.00342,40,4e-05,0.01565,0.03569,0.0024562,0.0024562,0.0024562
764,23749.4,0.042,39.6996,0.01605,0.07505,0.8639,1,1,0.995,0.995,0,0,0,0,0.00416,40,5e-05,0.01697,0.03574,0.0024463,0.0024463,0.0024463
765,23780.4,0.04386,39.5814,0.01572,0.07792,0.86641,1,1,0.995,0.995,0,0,0,0,0.0042,40,5e-05,0.01639,0.03577,0.0024364,0.0024364,0.0024364
766,23811.4,0.04175,39.6179,0.01621,0.07607,0.8677,1,1,0.995,0.995,0,0,0,0,0.0037,40,6e-05,0.01549,0.03585,0.0024265,0.0024265,0.0024265
767,23842.4,0.04348,39.5509,0.01662,0.07727,0.87189,1,1,0.995,0.995,0,0,0,0,0.00368,40,6e-05,0.01543,0.03597,0.0024166,0.0024166,0.0024166
768,23873.4,0.04193,39.5698,0.01789,0.0748,0.86424,1,1,0.995,0.995,0,0,0,0,0.00342,40,6e-05,0.01468,0.03604,0.0024067,0.0024067,0.0024067
769,23904.4,0.04044,39.7962,0.01777,0.07355,0.8683,1,1,0.995,0.995,0,0,0,0,0.00347,40,6e-05,0.01483,0.03617,0.0023968,0.0023968,0.0023968
770,23935.4,0.03992,39.7568,0.01713,0.07275,0.87489,1,1,0.995,0.995,0,0,0,0,0.00342,40,6e-05,0.0147,0.03638,0.0023869,0.0023869,0.0023869
771,23966.5,0.04028,39.5487,0.01731,0.0716,0.86877,1,1,0.995,0.995,0,0,0,0,0.00296,40,6e-05,0.01352,0.03632,0.002377,0.002377,0.002377
772,23997.5,0.04113,39.6205,0.01809,0.07357,0.87104,1,1,0.995,0.995,0,0,0,0,0.00268,40,6e-05,0.01357,0.03629,0.0023671,0.0023671,0.0023671
773,24028.5,0.04068,39.6879,0.01624,0.07219,0.87136,1,1,0.995,0.995,0,0,0,0,0.00284,40,6e-05,0.01414,0.0362,0.0023572,0.0023572,0.0023572
774,24059.5,0.03999,39.7617,0.01629,0.0747,0.86885,1,1,0.995,0.995,0,0,0,0,0.00259,40,6e-05,0.01421,0.03637,0.0023473,0.0023473,0.0023473
775,24090.5,0.04067,39.7302,0.01561,0.07246,0.86997,1,1,0.995,0.995,0,0,0,0,0.00235,40,6e-05,0.01382,0.03666,0.0023374,0.0023374,0.0023374
776,24121.7,0.04156,39.7969,0.01654,0.07702,0.87389,1,1,0.995,0.995,0,0,0,0,0.00242,40,7e-05,0.01342,0.03674,0.0023275,0.0023275,0.0023275
777,24152.7,0.04247,39.6288,0.01516,0.07743,0.8634,1,1,0.995,0.995,0,0,0,0,0.00214,40,8e-05,0.01313,0.0367,0.0023176,0.0023176,0.0023176
778,24183.8,0.04019,39.7312,0.01745,0.07709,0.86776,1,1,0.995,0.995,0,0,0,0,0.00208,40,8e-05,0.01358,0.03674,0.0023077,0.0023077,0.0023077
779,24214.8,0.03992,39.701,0.01503,0.07298,0.86568,1,1,0.995,0.995,0,0,0,0,0.00241,40,9e-05,0.015,0.03679,0.0022978,0.0022978,0.0022978
780,24245.9,0.04098,39.6617,0.0164,0.07166,0.86745,1,1,0.995,0.995,0,0,0,0,0.00228,40,9e-05,0.01493,0.03696,0.0022879,0.0022879,0.0022879
781,24276.8,0.04157,39.7222,0.01725,0.07179,0.868,1,1,0.995,0.995,0,0,0,0,0.00302,40,9e-05,0.01583,0.0373,0.002278,0.002278,0.002278
782,24307.9,0.03998,39.569,0.02312,0.07123,0.87083,1,1,0.995,0.995,0,0,0,0,0.00311,40,8e-05,0.01563,0.03737,0.0022681,0.0022681,0.0022681
783,24339,0.04115,39.6609,0.01678,0.07582,0.86588,1,1,0.995,0.995,0,0,0,0,0.00324,40,8e-05,0.01553,0.03753,0.0022582,0.0022582,0.0022582
784,24370.1,0.0416,39.6111,0.01709,0.07576,0.87023,1,1,0.995,0.995,0,0,0,0,0.00338,40,7e-05,0.01525,0.03787,0.0022483,0.0022483,0.0022483
785,24401.1,0.03964,39.709,0.01612,0.07475,0.86867,1,1,0.995,0.995,0,0,0,0,0.00385,40,7e-05,0.01566,0.03814,0.0022384,0.0022384,0.0022384
786,24431.9,0.03933,39.7783,0.01617,0.07482,0.86572,1,1,0.995,0.995,0,0,0,0,0.00406,40,6e-05,0.01614,0.03839,0.0022285,0.0022285,0.0022285
787,24463,0.03913,39.706,0.01535,0.06999,0.86586,1,1,0.995,0.995,0,0,0,0,0.00438,40,6e-05,0.01648,0.03859,0.0022186,0.0022186,0.0022186
788,24494,0.03993,39.534,0.01576,0.07229,0.86847,1,1,0.995,0.995,0,0,0,0,0.00434,40,5e-05,0.01621,0.03889,0.0022087,0.0022087,0.0022087
789,24525,0.04081,39.6928,0.01537,0.07262,0.86949,1,1,0.995,0.995,0,0,0,0,0.00468,40,5e-05,0.01685,0.03921,0.0021988,0.0021988,0.0021988
790,24556.1,0.04131,39.7715,0.0159,0.07303,0.87387,1,1,0.995,0.995,0,0,0,0,0.00524,40,5e-05,0.01804,0.03951,0.0021889,0.0021889,0.0021889
791,24587.1,0.03906,39.7511,0.01456,0.07401,0.86568,1,1,0.995,0.995,0,0,0,0,0.00492,40,4e-05,0.01729,0.03955,0.002179,0.002179,0.002179
792,24618.2,0.03891,39.6228,0.01648,0.06964,0.86781,1,1,0.995,0.995,0,0,0,0,0.00402,40,4e-05,0.01578,0.03949,0.0021691,0.0021691,0.0021691
793,24649.3,0.03857,39.6022,0.01596,0.07171,0.86442,1,1,0.995,0.995,0,0,0,0,0.00393,40,4e-05,0.01516,0.0395,0.0021592,0.0021592,0.0021592
794,24680.3,0.03997,39.5254,0.01729,0.07252,0.86792,1,1,0.995,0.995,0,0,0,0,0.00404,40,4e-05,0.01514,0.03948,0.0021493,0.0021493,0.0021493
795,24711.4,0.04066,39.6345,0.01531,0.07456,0.8697,1,1,0.995,0.995,0,0,0,0,0.00302,40,4e-05,0.0135,0.03912,0.0021394,0.0021394,0.0021394
796,24742.5,0.04179,39.6228,0.01694,0.07646,0.87448,1,1,0.995,0.995,0,0,0,0,0.00257,40,4e-05,0.01257,0.03901,0.0021295,0.0021295,0.0021295
797,24773.5,0.03885,39.6259,0.01591,0.07507,0.86716,1,1,0.995,0.995,0,0,0,0,0.00272,40,4e-05,0.01267,0.03902,0.0021196,0.0021196,0.0021196
798,24804.5,0.04122,39.4972,0.01511,0.07343,0.8716,1,1,0.995,0.995,0,0,0,0,0.00294,40,3e-05,0.01318,0.03916,0.0021097,0.0021097,0.0021097
799,24835.6,0.04065,39.6558,0.01581,0.07806,0.86916,1,1,0.995,0.995,0,0,0,0,0.0032,40,3e-05,0.01332,0.03931,0.0020998,0.0020998,0.0020998
800,24866.6,0.03899,39.7644,0.01726,0.07127,0.86968,1,1,0.995,0.995,0,0,0,0,0.00346,40,3e-05,0.0133,0.03913,0.0020899,0.0020899,0.0020899
801,24897.6,0.03897,39.6337,0.01641,0.07087,0.86957,1,1,0.995,0.995,0,0,0,0,0.00362,40,3e-05,0.01334,0.03886,0.00208,0.00208,0.00208
802,24928.7,0.0394,39.5895,0.01694,0.0735,0.86502,1,1,0.995,0.995,0,0,0,0,0.00346,40,3e-05,0.01322,0.03849,0.0020701,0.0020701,0.0020701
803,24959.8,0.03823,39.7367,0.01614,0.07264,0.87192,1,1,0.995,0.995,0,0,0,0,0.00321,40,3e-05,0.01315,0.03834,0.0020602,0.0020602,0.0020602
804,24990.7,0.03925,39.7482,0.01524,0.06697,0.86643,1,1,0.995,0.995,0,0,0,0,0.00338,40,3e-05,0.01363,0.03826,0.0020503,0.0020503,0.0020503
805,25021.8,0.03786,39.7571,0.01645,0.07114,0.86821,1,1,0.995,0.995,0,0,0,0,0.00336,40,3e-05,0.01346,0.03832,0.0020404,0.0020404,0.0020404
806,25052.8,0.03749,39.6376,0.01466,0.07057,0.86347,1,1,0.995,0.995,0,0,0,0,0.00361,40,3e-05,0.01406,0.03855,0.0020305,0.0020305,0.0020305
807,25083.9,0.03854,39.7967,0.01562,0.07198,0.86436,1,1,0.995,0.995,0,0,0,0,0.00472,40,3e-05,0.0154,0.03879,0.0020206,0.0020206,0.0020206
808,25115,0.03997,39.5913,0.01584,0.07446,0.86977,1,1,0.995,0.995,0,0,0,0,0.00513,40,3e-05,0.01637,0.03888,0.0020107,0.0020107,0.0020107
809,25146.1,0.03752,39.6951,0.01516,0.07163,0.8709,1,1,0.995,0.995,0,0,0,0,0.00543,40,3e-05,0.01637,0.03885,0.0020008,0.0020008,0.0020008
810,25177.2,0.03814,39.6599,0.01567,0.06921,0.87227,1,1,0.995,0.995,0,0,0,0,0.00558,40,3e-05,0.01725,0.03873,0.0019909,0.0019909,0.0019909
811,25208.2,0.0377,39.6363,0.01513,0.07136,0.8661,1,1,0.995,0.995,0,0,0,0,0.0056,40,3e-05,0.01741,0.03867,0.001981,0.001981,0.001981
812,25239.2,0.03926,39.7555,0.01499,0.07298,0.86396,1,1,0.995,0.995,0,0,0,0,0.00562,40,3e-05,0.0174,0.03869,0.0019711,0.0019711,0.0019711
813,25270.3,0.03847,39.7089,0.01619,0.07235,0.86589,1,1,0.995,0.995,0,0,0,0,0.00613,40,3e-05,0.0188,0.03871,0.0019612,0.0019612,0.0019612
814,25301.3,0.03764,39.6623,0.02037,0.06772,0.86467,1,1,0.995,0.995,0,0,0,0,0.0064,40,3e-05,0.01901,0.03881,0.0019513,0.0019513,0.0019513
815,25332.4,0.03789,39.6183,0.01558,0.06843,0.87443,1,1,0.995,0.995,0,0,0,0,0.00668,40,3e-05,0.01882,0.03896,0.0019414,0.0019414,0.0019414
816,25363.4,0.03928,39.6115,0.01461,0.07134,0.86386,1,1,0.995,0.995,0,0,0,0,0.00694,40,3e-05,0.01943,0.03908,0.0019315,0.0019315,0.0019315
817,25394.6,0.03845,39.7492,0.01562,0.07119,0.86455,1,1,0.995,0.995,0,0,0,0,0.00683,40,4e-05,0.01932,0.0391,0.0019216,0.0019216,0.0019216
818,25425.7,0.0377,39.6761,0.01691,0.07437,0.86023,1,1,0.995,0.995,0,0,0,0,0.00711,40,4e-05,0.01974,0.03921,0.0019117,0.0019117,0.0019117
819,25457.3,0.03807,39.4493,0.01477,0.06952,0.86575,1,1,0.995,0.995,0,0,0,0,0.00758,40,4e-05,0.02079,0.03933,0.0019018,0.0019018,0.0019018
820,25488.5,0.03801,39.6746,0.01554,0.06818,0.86346,1,1,0.995,0.995,0,0,0,0,0.00705,40,4e-05,0.01958,0.03929,0.0018919,0.0018919,0.0018919
821,25519.6,0.03775,39.6016,0.01576,0.06837,0.87039,1,1,0.995,0.995,0,0,0,0,0.00617,40,4e-05,0.01876,0.03906,0.001882,0.001882,0.001882
822,25550.7,0.03697,39.6696,0.01535,0.06472,0.86239,1,1,0.995,0.995,0,0,0,0,0.00539,40,4e-05,0.01758,0.03895,0.0018721,0.0018721,0.0018721
823,25581.8,0.03674,39.7658,0.01507,0.06714,0.868,1,1,0.995,0.995,0,0,0,0,0.00489,40,4e-05,0.01654,0.03865,0.0018622,0.0018622,0.0018622
824,25612.9,0.03808,39.4568,0.01553,0.0667,0.86719,1,1,0.995,0.995,0,0,0,0,0.0043,40,4e-05,0.01489,0.03816,0.0018523,0.0018523,0.0018523
825,25644,0.03686,39.8073,0.0147,0.07102,0.86694,1,1,0.995,0.995,0,0,0,0,0.00376,40,3e-05,0.01391,0.03777,0.0018424,0.0018424,0.0018424
826,25675.1,0.03743,39.7594,0.01468,0.06738,0.86171,1,1,0.995,0.995,0,0,0,0,0.00311,40,3e-05,0.01273,0.03748,0.0018325,0.0018325,0.0018325
827,25706.3,0.03592,39.7522,0.01499,0.06575,0.86597,1,1,0.995,0.995,0,0,0,0,0.00259,40,3e-05,0.01182,0.03713,0.0018226,0.0018226,0.0018226
828,25737.3,0.0368,39.5746,0.01595,0.06703,0.86307,1,1,0.995,0.995,0,0,0,0,0.00205,40,3e-05,0.01096,0.03697,0.0018127,0.0018127,0.0018127
829,25768.5,0.03727,39.6559,0.01454,0.06737,0.86925,1,1,0.995,0.995,0,0,0,0,0.00176,40,3e-05,0.01068,0.03681,0.0018028,0.0018028,0.0018028
830,25799.5,0.03748,39.5408,0.01396,0.07546,0.86077,1,1,0.995,0.995,0,0,0,0,0.00185,40,3e-05,0.01051,0.03663,0.0017929,0.0017929,0.0017929
831,25830.6,0.03728,39.6839,0.01606,0.0693,0.8659,1,1,0.995,0.995,0,0,0,0,0.00212,40,3e-05,0.01069,0.03644,0.001783,0.001783,0.001783
832,25861.7,0.03727,39.7139,0.01476,0.0702,0.86484,1,1,0.995,0.995,0,0,0,0,0.00241,40,3e-05,0.01082,0.03628,0.0017731,0.0017731,0.0017731
833,25892.8,0.03734,39.8037,0.01475,0.07137,0.87196,1,1,0.995,0.995,0,0,0,0,0.00201,40,3e-05,0.01004,0.0361,0.0017632,0.0017632,0.0017632
834,25924.2,0.03626,39.701,0.01391,0.06911,0.86729,1,1,0.995,0.995,0,0,0,0,0.00234,40,3e-05,0.01026,0.03596,0.0017533,0.0017533,0.0017533
835,25955.6,0.03687,39.5968,0.01563,0.06633,0.86965,1,1,0.995,0.995,0,0,0,0,0.00221,40,3e-05,0.0102,0.03581,0.0017434,0.0017434,0.0017434
836,25987,0.03643,39.6856,0.01451,0.06695,0.86576,1,1,0.995,0.995,0,0,0,0,0.00208,40,3e-05,0.00998,0.03556,0.0017335,0.0017335,0.0017335
